make,model,image_url,license,artist,source_page
Pontiac,Le Mans,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/1979_Pontiac_LeMans_Sedan%2C_front_right.jpg/960px-1979_Pontiac_LeMans_Sedan%2C_front_right.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:1979_Pontiac_LeMans_Sedan,_front_right.jpg"
Buick,LeSabre,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/1977_Buick_LeSabre_sedan%2C_brown.jpg/960px-1977_Buick_LeSabre_sedan%2C_brown.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:IFCAR"" title=""User:IFCAR"">IFCAR</a>","https://commons.wikimedia.org/wiki/File:1977_Buick_LeSabre_sedan,_brown.jpg"
Suzuki,Samurai,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/Suzuki_Jimny%2C_Iceland%2C_20230430_1704_3701.jpg/960px-Suzuki_Jimny%2C_Iceland%2C_20230430_1704_3701.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Jakubhal"" title=""User:Jakubhal"">Jakub Hałun</a>","https://commons.wikimedia.org/wiki/File:Suzuki_Jimny,_Iceland,_20230430_1704_3701.jpg"
GMC,Safari,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/2nd-Chevrolet-Astro.jpg/960px-2nd-Chevrolet-Astro.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:2nd-Chevrolet-Astro.jpg
GMC,Safari Cargo,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/GMC_Safari_Cargo_%28Orange_Julep_%2710%29.jpg/960px-GMC_Safari_Cargo_%28Orange_Julep_%2710%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""https://en.wikipedia.org/wiki/User:Bull-Doser"" class=""extiw"" title=""en:User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:GMC_Safari_Cargo_(Orange_Julep_%2710).jpg
Suzuki,Kizashi,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/2011_Suzuki_Kizashi_AWD_S.jpg/960px-2011_Suzuki_Kizashi_AWD_S.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Throwawayacc222"" title=""User:Throwawayacc222"">Throwawayacc222</a>",https://commons.wikimedia.org/wiki/File:2011_Suzuki_Kizashi_AWD_S.jpg
GMC,Jimmy,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/GMC_K5_Jimmy.jpg/960px-GMC_K5_Jimmy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Bull-Doser,https://commons.wikimedia.org/wiki/File:GMC_K5_Jimmy.jpg
Kia,Sedona,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/2015_Kia_Sedona_%28YP%29_wagon_%282015-12-24%29.jpg/960px-2015_Kia_Sedona_%28YP%29_wagon_%282015-12-24%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:EurovisionNim"" title=""User:EurovisionNim"">EurovisionNim</a>",https://commons.wikimedia.org/wiki/File:2015_Kia_Sedona_(YP)_wagon_(2015-12-24).jpg
Hyundai,Scoupe,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/1992-1995_Hyundai_Scoupe_LS_coupe_%282011-05-02%29_01.jpg/960px-1992-1995_Hyundai_Scoupe_LS_coupe_%282011-05-02%29_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/51811543@N08"">FotoSleuth</a>",https://commons.wikimedia.org/wiki/File:1992-1995_Hyundai_Scoupe_LS_coupe_(2011-05-02)_01.jpg
Nissan,Sentra,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/Nissan_Sentra_%28B17%29_1X7A1698.jpg/960px-Nissan_Sentra_%28B17%29_1X7A1698.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Nissan_Sentra_(B17)_1X7A1698.jpg
Kia,Sephia,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/00_KIA_SEPHIA_1_1.jpg/960px-00_KIA_SEPHIA_1_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Benespit"" title=""User:Benespit"">Benespit</a>",https://commons.wikimedia.org/wiki/File:00_KIA_SEPHIA_1_1.jpg
Toyota,Sienna,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Lono_Avenue_Value_Center_Used_Car_Lot.JPG/960px-Lono_Avenue_Value_Center_Used_Car_Lot.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:293.xx.xxx.xx&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:293.xx.xxx.xx (page does not exist)"">293.xx.xxx.xx</a>",https://commons.wikimedia.org/wiki/File:Lono_Avenue_Value_Center_Used_Car_Lot.JPG
Suzuki,Sidekick,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Suzuki_Sidekick%2C_Grand_Vitara_%2826940031874%29.jpg/960px-Suzuki_Sidekick%2C_Grand_Vitara_%2826940031874%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37691369@N08"">RL GNZLZ</a> from Chile","https://commons.wikimedia.org/wiki/File:Suzuki_Sidekick,_Grand_Vitara_(26940031874).jpg"
Oldsmobile,Intrigue,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/2001_Oldsmobile_Intrigue_GX%2C_rear_left%2C_09-06-2022.jpg/960px-2001_Oldsmobile_Intrigue_GX%2C_rear_left%2C_09-06-2022.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:2001_Oldsmobile_Intrigue_GX,_rear_left,_09-06-2022.jpg"
Pontiac,Grand Am,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/2005_Pontiac_Grand_Am_GT_coupe%2C_front_right%2C_05-24-2026.jpg/960px-2005_Pontiac_Grand_Am_GT_coupe%2C_front_right%2C_05-24-2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:2005_Pontiac_Grand_Am_GT_coupe,_front_right,_05-24-2026.jpg"
Scion,iA,https://upload.wikimedia.org/wikipedia/commons/3/36/2016_Scion_iA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>",https://commons.wikimedia.org/wiki/File:2016_Scion_iA.jpg
Chrysler,Imperial,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/1932_Chrysler_Imperial_Convertible_Sedan_by_LeBaron_%2833965581794%29.jpg/960px-1932_Chrysler_Imperial_Convertible_Sedan_by_LeBaron_%2833965581794%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/52900873@N07"">Greg Gjerdingen</a> from Willmar, USA",https://commons.wikimedia.org/wiki/File:1932_Chrysler_Imperial_Convertible_Sedan_by_LeBaron_(33965581794).jpg
Mitsubishi,Sigma,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/1976_Mitsubishi_Galant_Sigma_2000GSR.jpg/960px-1976_Mitsubishi_Galant_Sigma_2000GSR.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:TTTNIS"" title=""User:TTTNIS"">TTTNIS</a>",https://commons.wikimedia.org/wiki/File:1976_Mitsubishi_Galant_Sigma_2000GSR.jpg
Oldsmobile,Silhouette,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/Oldsmobile_Silhouette_minivan.jpg/960px-Oldsmobile_Silhouette_minivan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Rderijcke&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Rderijcke (page does not exist)"">Rderijcke</a>",https://commons.wikimedia.org/wiki/File:Oldsmobile_Silhouette_minivan.jpg
Pontiac,G5,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/2007_Pontiac_G5_GT_Coupe_in_Victory_Red%2C_rear_left%2C_1-10-2021.jpg/960px-2007_Pontiac_G5_GT_Coupe_in_Victory_Red%2C_rear_left%2C_1-10-2021.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:BlueCrabRedCrab"" class=""mw-redirect"" title=""User:BlueCrabRedCrab"">BlueCrabRedCrab</a>","https://commons.wikimedia.org/wiki/File:2007_Pontiac_G5_GT_Coupe_in_Victory_Red,_rear_left,_1-10-2021.jpg"
GMC,Sierra Classic 1500,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/1985_GMC_K-1500_Sierra_Classic_Wideside%2C_rear_left%2C_09-30-2023.jpg/960px-1985_GMC_K-1500_Sierra_Classic_Wideside%2C_rear_left%2C_09-30-2023.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:1985_GMC_K-1500_Sierra_Classic_Wideside,_rear_left,_09-30-2023.jpg"
Mitsubishi,Galant,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/Mitsubishi_Galant_1600_GL_6280199.jpg/960px-Mitsubishi_Galant_1600_GL_6280199.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Ermell"" title=""User:Ermell"">Ermell</a>",https://commons.wikimedia.org/wiki/File:Mitsubishi_Galant_1600_GL_6280199.jpg
Ford,Freestar,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Ford-Freestar-SE.jpg/960px-Ford-Freestar-SE.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:Ford-Freestar-SE.jpg
Suzuki,Forenza,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Daewoo_Lacetti_CDX.JPG/960px-Daewoo_Lacetti_CDX.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Thomas_doerfer"" title=""User:Thomas doerfer"">Thomas doerfer</a>",https://commons.wikimedia.org/wiki/File:Daewoo_Lacetti_CDX.JPG
Volkswagen,Fox,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/1990-93_Volkswagen_Fox_2-door_sedan_%282011-08-01%29.jpg/960px-1990-93_Volkswagen_Fox_2-door_sedan_%282011-08-01%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:1990-93_Volkswagen_Fox_2-door_sedan_(2011-08-01).jpg
Ford,Five Hundred,https://upload.wikimedia.org/wikipedia/commons/b/b1/Ford_Five_Hundred_SEL.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:SanjibLemar"" title=""User:SanjibLemar"">SanjibLemar</a> 22:54, 12 May 2006 (UTC)",https://commons.wikimedia.org/wiki/File:Ford_Five_Hundred_SEL.JPG
Toyota,FJ Cruiser,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/FJ_Cruiser_2007.jpg/960px-FJ_Cruiser_2007.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,FAL,"<a href=""//commons.wikimedia.org/wiki/User:Ritchyblack"" title=""User:Ritchyblack"">Stefan Krause, Germany</a>",https://commons.wikimedia.org/wiki/File:FJ_Cruiser_2007.jpg
Buick,Skylark,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/1996_Buick_Skylark_Limited_Sedan%2C_front_left%2C_01-01-2023.jpg/960px-1996_Buick_Skylark_Limited_Sedan%2C_front_left%2C_01-01-2023.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:1996_Buick_Skylark_Limited_Sedan,_front_left,_01-01-2023.jpg"
Ford,F-250,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Ford_F-250_fire_department_truck_%288036226282%29.jpg/960px-Ford_F-250_fire_department_truck_%288036226282%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/21612624@N00"">dave_7</a> from Lethbridge, Canada",https://commons.wikimedia.org/wiki/File:Ford_F-250_fire_department_truck_(8036226282).jpg
Ford,F-150 Heritage,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/Jazzfest2010ThursMrOkraTruck.JPG/960px-Jazzfest2010ThursMrOkraTruck.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 3.0,Infrogmation of New Orleans,https://commons.wikimedia.org/wiki/File:Jazzfest2010ThursMrOkraTruck.JPG
Kia,Soul EV,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Geneva_International_Motor_Show_2018%2C_Le_Grand-Saconnex_%281X7A1902%29.jpg/960px-Geneva_International_Motor_Show_2018%2C_Le_Grand-Saconnex_%281X7A1902%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MB-one"" title=""User:MB-one"">Matti Blume</a>","https://commons.wikimedia.org/wiki/File:Geneva_International_Motor_Show_2018,_Le_Grand-Saconnex_(1X7A1902).jpg"
Ford,Explorer Sport,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/Ford_Explorer_PHEV_1X7A6478.jpg/960px-Ford_Explorer_PHEV_1X7A6478.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Ford_Explorer_PHEV_1X7A6478.jpg
Ford,Expedition,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/Ford_Expedition_%28fourth_generation%29_Max_DSC_2924.jpg/960px-Ford_Expedition_%28fourth_generation%29_Max_DSC_2924.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Ford_Expedition_(fourth_generation)_Max_DSC_2924.jpg
Kia,Soul,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/The_American_florist_-_a_weekly_journal_for_the_trade_%281911%29_%2817519394404%29.jpg/960px-The_American_florist_-_a_weekly_journal_for_the_trade_%281911%29_%2817519394404%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,No restrictions,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/126377022@N07"">Internet Archive Book Images</a>",https://commons.wikimedia.org/wiki/File:The_American_florist_-_a_weekly_journal_for_the_trade_(1911)_(17519394404).jpg
Kia,Spectra,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/0_Kia_Spectra_%28S-II%29_1.jpg/960px-0_Kia_Spectra_%28S-II%29_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Benespit"" title=""User:Benespit"">Benespit</a>",https://commons.wikimedia.org/wiki/File:0_Kia_Spectra_(S-II)_1.jpg
Dodge,Spirit,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/%2793-%2795_Dodge_Spirit_Sedan.jpg/960px-%2793-%2795_Dodge_Spirit_Sedan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Bull-Doser,https://commons.wikimedia.org/wiki/File:%2793-%2795_Dodge_Spirit_Sedan.jpg
Suzuki,Esteem,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/2001_Suzuki_Esteem_sedan_2.10.17.jpg/960px-2001_Suzuki_Esteem_sedan_2.10.17.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kevauto"" title=""User:Kevauto"">Kevauto</a>",https://commons.wikimedia.org/wiki/File:2001_Suzuki_Esteem_sedan_2.10.17.jpg
Chevrolet,Sportvan,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/Chevrolet_Sportvan_108.jpg/960px-Chevrolet_Sportvan_108.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Oleg_Yunakov&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Oleg Yunakov (page does not exist)"">Oleg Yunakov</a>",https://commons.wikimedia.org/wiki/File:Chevrolet_Sportvan_108.jpg
Ford,Escort,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/Ford_Escort_MkII_Rally_-_Coupe_Florio_2015.jpg/960px-Ford_Escort_MkII_Rally_-_Coupe_Florio_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kev22"" title=""User:Kev22"">Kev22</a>",https://commons.wikimedia.org/wiki/File:Ford_Escort_MkII_Rally_-_Coupe_Florio_2015.jpg
Volkswagen,EuroVan,https://upload.wikimedia.org/wikipedia/commons/7/73/VW_T4_Multivan_Allstar.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY-SA 3.0,"User <a href=""https://en.wikipedia.org/wiki/User:Ermel"" class=""extiw"" title=""en:User:Ermel"">Ermel</a> on <a class=""external text"" data-mw-original-href=""http://en.wikipedia.org"" href=""https://en.wikipedia.org"">en.wikipedia</a>",https://commons.wikimedia.org/wiki/File:VW_T4_Multivan_Allstar.jpg
Nissan,Stanza,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Nissan_Stanza_GL.jpg/960px-Nissan_Stanza_GL.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Gmurdaco15&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Gmurdaco15 (page does not exist)"">Gmurdaco15</a>",https://commons.wikimedia.org/wiki/File:Nissan_Stanza_GL.jpg
Suzuki,Equator,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/2011_Suzuki_Equator_Sport_Crew_Cab_Long_Bed_4x4%2C_front_left%2C_07-14-2023.jpg/960px-2011_Suzuki_Equator_Sport_Crew_Cab_Long_Bed_4x4%2C_front_left%2C_07-14-2023.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:2011_Suzuki_Equator_Sport_Crew_Cab_Long_Bed_4x4,_front_left,_07-14-2023.jpg"
Buick,Estate Wagon,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/Buick_Estate_Wagon_--_06-14-2012_rear.JPG/960px-Buick_Estate_Wagon_--_06-14-2012_rear.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:Buick_Estate_Wagon_--_06-14-2012_rear.JPG
GMC,Envoy,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/GMC--Envoy.jpg/960px-GMC--Envoy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:GMC--Envoy.jpg
Volkswagen,Eos,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/2007-2008_Volkswagen_Eos_%281F%29_FSI_convertible_01.jpg/960px-2007-2008_Volkswagen_Eos_%281F%29_FSI_convertible_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:OSX"" title=""User:OSX"">OSX</a>",https://commons.wikimedia.org/wiki/File:2007-2008_Volkswagen_Eos_(1F)_FSI_convertible_01.jpg
GMC,Envoy XL,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/%2706_GMC_Envoy_XL_Denali.jpg/960px-%2706_GMC_Envoy_XL_Denali.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Bull-Doser"" title=""User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:%2706_GMC_Envoy_XL_Denali.jpg
GMC,Suburban,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/1991_GMC_V2500_Suburban_SLE.png/960px-1991_GMC_V2500_Suburban_SLE.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:LukaCali"" title=""User:LukaCali"">LukaCali</a>",https://commons.wikimedia.org/wiki/File:1991_GMC_V2500_Suburban_SLE.png
Pontiac,Sunbird,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/1979_Pontiac_Sunbird_coupe.jpg/960px-1979_Pontiac_Sunbird_coupe.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,Greg Gjerdingen,https://commons.wikimedia.org/wiki/File:1979_Pontiac_Sunbird_coupe.jpg
Pontiac,Sunfire,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Pontiac_Sunfire_08-24-2019.jpg/960px-Pontiac_Sunfire_08-24-2019.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:SsmIntrigue"" class=""mw-redirect"" title=""User:SsmIntrigue"">SsmIntrigue</a>",https://commons.wikimedia.org/wiki/File:Pontiac_Sunfire_08-24-2019.jpg
Hyundai,Entourage,https://upload.wikimedia.org/wikipedia/commons/1/1e/07-Hyundai-Entourage.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:07-Hyundai-Entourage.jpg
GMC,Envoy XUV,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/GMC-Envoy-XUV-rear.jpg/960px-GMC-Envoy-XUV-rear.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:GMC-Envoy-XUV-rear.jpg
Buick,Electra,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/2026_SAIC-GM_Buick_Electra_L7.jpg/960px-2026_SAIC-GM_Buick_Electra_L7.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:User3204"" title=""User:User3204""><b><span style=""padding:3px; color:#0A45AD;border-radius:2px;"">User<span style=""color: #000;background-color:#0A45AD;padding:2px;border-radius:2px;color:#FFFFFF"">3204</span></span></b></a>",https://commons.wikimedia.org/wiki/File:2026_SAIC-GM_Buick_Electra_L7.jpg
