make,model,year,price,mileage,fuel_type,transmission,body_type,description,image_url,vehicle_id
Suzuki,Mehran Vxr,2003,370000,91000,Petrol,Manual,,mehran model 2003 good condition enjin perfect h suspension bhi ok documents SB clear cplc clear h dono number plate original h central Locking bhi h AC ka saman lga hwa h but on nhi h urgent sale krni h,https://images.olx.com.pk/thumbnails/414711171-800x600.jpeg,kaggle_16585
Suzuki,Swift,2019,3200000,65000,Petrol,Automatic,,"Suzuki swift 2019 automatic 
first owner 
one touch orginal car 
genuine car 
Come and drive 
serious buyer contact me",https://images.olx.com.pk/thumbnails/413456885-800x600.jpeg,kaggle_16586
Toyota,Altis Grande,2014,3450000,98000,Petrol,Automatic,,"0/3/1/3/5/4/5/8/4/7/4
no work buy just drive",https://images.olx.com.pk/thumbnails/406191589-800x600.jpeg,kaggle_16587
Honda,City Aspire,2018,3500000,185000,Petrol,Manual,,"Total genuine, white color furnished sofa seats,",https://images.olx.com.pk/thumbnails/413852891-800x600.jpeg,kaggle_16588
Honda,Civic Oriel,2018,4950000,60000,Petrol,Automatic,,"Well maintained, neat, and clean car
please call after 12pm",https://images.olx.com.pk/thumbnails/411936948-800x600.jpeg,kaggle_16589
Honda,City Ivtec,2023,4625000,17000,Petrol,Automatic,,"sale honda city 2023 model , registered in 2023 , magnifucture year 2022 , car delivered in  dec 2022 , but model is 2023 written on car paper, 
floor mating
ppf from seghal motor 1 lac 
seat cover 
everything is available Everything is in genuine condition . Complete original file is availble . 100% maintained by dealership.",https://images.olx.com.pk/thumbnails/376225047-800x600.jpeg,kaggle_16590
Daihatsu,Mira,2008,1590000,99000,Petrol,Automatic,,"Mira Model 2008 Reg 2011 Auto full option 
apna Engine 660Cc Petrol perfectly 
A-C Cheeld cooling on 
inside original Body colour out side touch up scratch less Body Colour 
no rust or zang clear body 
Pawer window Pawer Stearing on
LCD Back Camera working on 
all functions working 
Cplc clear return fail complete documents tax up to date clear 
Shah faisal Colony near Shama Shopping center main opposite police station road",https://images.olx.com.pk/thumbnails/413249671-800x600.jpeg,kaggle_16591
Toyota,Corolla Xli,2016,2650000,191000,Petrol,Manual,,"Toyota Corolla 2016
1.3 xli converted into GLi
Price is almost final: 26,50,000
2nd Owner 
beautiful remote key
new dry Battery installed 
roof, pillers, bonut & trunk in genuine condition 
The sides are showered for a fresh look due to scratches
inside totally in genuine condition 
Power window
Power mirror
retractable also
power steering
android panel installed
navigation system
solid sound system
leather seats 
own power full 1.3 ltr engine in very pristine condition 
all body seals are in genuine condition
never got into any accident
all original complete documents are available
CPLC clear
sindh Karachi registered
 Fully maintained home use car. The original return file is available . throughout driven on petrol. The original book is available. Looking to sell the car urgently. Car can be seen at Younisabad kakapir/ Manora road near mauripur 
Call and What's app
",https://images.olx.com.pk/thumbnails/397568607-800x600.jpeg,kaggle_16592
Daihatsu,Cuore,2007,450000,120640,Petrol,Manual,,Daihatsu Cuore is a car,https://images.olx.com.pk/thumbnails/414333872-800x600.jpeg,kaggle_16593
Honda,Civic Prosmetic,2002,1390000,110000,Petrol,Automatic,,"HONDA CIVIC EXI PROSMATEC AUTOMATIC
Outside Some Piece Touchup
Inside Full Original 100%
Own Powerful Soundless Engine
Fuel Average 12 in City With AC
Engine 100%
Suspension 100%
Chilled AC
Retractable Mirrors
Android Panel With Back Camera And Front Camera
All Documents Clear
Cplc Clear
Original New Designed (AJRAK) Number Plates Available
Alloy Rims With New Tyres
New Dry Battery",https://images.olx.com.pk/thumbnails/390604534-800x600.jpeg,kaggle_16594
Honda,City Aspire,2018,3540000,99800,Petrol,Automatic,,minor  touching . neat and clean car. required reasonable offer,https://images.olx.com.pk/thumbnails/413241148-800x600.jpeg,kaggle_16595
Hyundai,Santro,2007,985000,140000,Petrol,Manual,,"Contact 0/3/0/9/0/9/9/9/3/0/0
Hyundai Santro GV Club 2007 Model Silver Colour Almost Genuine Condition. 
Book File smart Card Completely Genuine Lahore Registered Computerized Number plates Token Taxes paid for Life Time. 
Powerful sound less smooth Engine Excellent Superb Petrol Average Chilled AC and Heater Dual in working perfectly
Outside Roof Pillar Diggi Bonat Genuine Inside Totally Genuine seal by seal 100%
Non accidental 100% Guaranteed. Expensive Alloy Rims with Brand New Tyres. Leather Seats poshish with Floor matting installed. Mp3 player with 4 Genuine Speakers installed. Central locking system installed. Very Neat clean Interior and Exterior Very Comfortable Soundless Smooth Drive Nothing a single work Required Just Buy and Drive. 
 Only Call 0/3/0/9/0/9/9/9/3/0/0",https://images.olx.com.pk/thumbnails/414753176-800x600.jpeg,kaggle_16596
Daihatsu,Mira,2012,1730000,99000,Petrol,Automatic,,"Model 2012 
Register 2016 
every thing is intact and original 
First Owner 
Full Original paint
Mira Custom Backlights installed 
Extraordinary Condition 
16-17km/litre average
New Engine Installed 
spare wheel unused",https://images.olx.com.pk/thumbnails/414581882-800x600.jpeg,kaggle_16597
Kia,Picanto,2020,2500000,100000,Petrol,Manual,,"-KIA PICANTO 
-MODEL: 2020
-MILAGE DRIVEN--100,000
-All documents clear
-Zero accident
-Token Uptodate
-Eco Mode [ Transfered Must]
-Branded tyres . 
-Number plates original
-Tax paid 
-Registration city LAHORE
-Smart Card Biometric Available. 
-Clean Engine Compartment
-Engine and Suspension 100% ok
-Contact Num :",https://images.olx.com.pk/thumbnails/385553544-800x600.jpeg,kaggle_16598
Mitsubishi,Minicab Bravo,2012,1400000,130000,Petrol,Automatic,,"mitsubishi minicab 
2012 registered 
body condition 8/10
engine condition 10/10
only serious buyer contact me on this number ",https://images.olx.com.pk/thumbnails/412863026-800x600.jpeg,kaggle_16599
Honda,City Ivtec,2008,2165000,150000,Petrol,Automatic,,"I am selling my Honda city iVTEC steermatic. 
Excellent fuel average. 
light weight Alloy rims. 
New tyres. 
Non accidental. 
Paint touchups in few places. 
Engine is in good condition. 
Original book and All documents.",https://images.olx.com.pk/thumbnails/412230837-800x600.jpeg,kaggle_16600
Mitsubishi,Ek Wagon,2007,1530000,149000,Petrol,Automatic,,total genuine. minor touching .,https://images.olx.com.pk/thumbnails/415099064-800x600.jpeg,kaggle_16601
Mitsubishi,Minicab Bravo,2008,975000,12345,Petrol,Automatic,,"mitsubishi minicab 2008/14
automatic transmission 
engine changed in A-1 condition 
fuel average 12-14 in city
660 cc",https://images.olx.com.pk/thumbnails/412970239-800x600.jpeg,kaggle_16602
Toyota,Corolla Gli,2013,2300000,115000,Petrol,Manual,,Toyota Corolla Gli 1.3 Manual Throughout petrol good condition model 2013 AC fully operational new tyres low milage 115k inside original  outside tuchup all documents and cplc is clear.,https://images.olx.com.pk/thumbnails/409922393-800x600.jpeg,kaggle_16603
Suzuki,Wagon R,2019,2350000,58500,Petrol,Manual,,original paint no shwer no paint no work required meter reading original new tyre serious buyer contact me ,https://images.olx.com.pk/thumbnails/404468077-800x600.jpeg,kaggle_16604
Hyundai,Santro,2008,1100000,216000,Petrol,Manual,,santro 2008 model total genuine manual mechanical all ok new tyres suspension ok ac ok alloy rim,https://images.olx.com.pk/thumbnails/411197210-800x600.jpeg,kaggle_16605
Daihatsu,Cuore,2009,1075000,50000,Petrol,Manual,,"coure in genuine condition just home use car ideal family car best  petrol mileage suspension OK engine also genuinie  lcd ,power lock ,power windows contract only serious buyers o3oo7i59o94",https://images.olx.com.pk/thumbnails/410979300-800x600.jpeg,kaggle_16606
Toyota,Corolla Xli,2006,1675000,200000,Petrol,Automatic,,"Toyota corolla 2006 model converted to (toyota x japanise engine and automatic gear)automatic windows, every thing is in good condition and functional android panel installed. smart card on my name Islamabad  registered and excise orignal number plates cool ac remote control,alloy rims etc. Exchange also possible with 2010 shape corolla preferably automatic transmission.",https://images.olx.com.pk/thumbnails/405213418-800x600.jpeg,kaggle_16607
Kia,Classic,2001,490000,200000,Petrol,Manual,,"kia classic model 2001
Islamabad number 
smart card 
token paid 
civic design seat covers 
no work required",https://images.olx.com.pk/thumbnails/413507468-800x600.jpeg,kaggle_16608
Daihatsu,Cuore,2007,635000,100000,Petrol,Automatic,,"Daihatsu Coure 2007 
all documents clear 
1.5 year tax not paid 
converted auto 
outer shower
inside orignal 
0/3/3/4/6/6/6/2/2/6/1",https://images.olx.com.pk/thumbnails/412610673-800x600.jpeg,kaggle_16609
Toyota,Passo,2006,1780000,112000,Petrol,Automatic,,"Daihatsu Boon 6/12. . . . 
Comfortable neat and clean family used car. . . . . 
totally genuine paint no touching except back right fender spray. . . . . 
Documents cplc clear. . . . 
Just buy drive car. . . . . 
tax 2023 paid. . . .",https://images.olx.com.pk/thumbnails/413088113-800x600.jpeg,kaggle_16610
Toyota,Yaris,2021,3650000,110000,Petrol,Manual,,"Totay yariz
110 K milage
New Tyra
Home use
Almost total genioun",https://images.olx.com.pk/thumbnails/379559415-800x600.jpeg,kaggle_16611
Daihatsu,Cuore,2008,850000,3000,Petrol,Manual,,I needs a money jasy zurorat ha wo he  call kary or chaska party dor rahay ,https://images.olx.com.pk/thumbnails/414464871-800x600.jpeg,kaggle_16612
Suzuki,Cultus Vxr,2008,990000,90000,Petrol,Manual,,(View phone number),https://images.olx.com.pk/thumbnails/391495757-800x600.jpeg,kaggle_16613
Suzuki,Cultus Vxr,2021,3015000,36000,Petrol,Manual,,"Cultus in excellent condition, 36k genuine mileage, second owner. Bumper to bumper original. Just buy and drive. contact us +9/2 3/2/0/4/8/6/5/6/5/4",https://images.olx.com.pk/thumbnails/414338225-800x600.jpeg,kaggle_16614
Suzuki,Mehran Vxr,2013,715000,55000,Petrol,Manual,,"Car is in outstanding condition price is final
Few pieces touchup, 
bonut diggi roof original
On my name SMART CARD
Engine 100
All documents cplc clear 
Only call no msg",https://images.olx.com.pk/thumbnails/412515699-800x600.jpeg,kaggle_16615
Toyota,Altis Grande,2015,3690000,84000,Petrol,Automatic,,"Car can be seen in Lahore, Valencia Town, 
Call/Whatsapp. Whatsapp if didn’t pick call
Car on my Own Name. 
Make= Toyota Grande Cvti 1.8 with Sunroof and Paddle Shifters. 
Model = 2015
Karachi Registered 2015
Colour = Dark Brown
Cpcl Clear
Totally Toyota Cantt Maintained 
Cvt oil changed
Genuine Toyota Brake Pads changed
Fuel filter cleaned 
Tuning is done throttle body is cleaned and catalytic converter cleaned at 80,000 km mileage. Plugs are fine. Next service of plugs at 100,000 km
100 percent genuine mileage bought it at 44,000 km in the year 2018
I am second owner of the car
Car has been used in family so know all the history of the car

Tyres= All 4 Genuine Dunlop which are in quite good condition. 
Stepney tire never used, it’s untouched

Original Number plates. Original Book and File 

Paint Condition = Total Body of the car including both front back bumpers are in genuine paint, except left side back door, is only showered half from downside by myself a, and it can hardly be traced by expert, it’s a good job done. No shower spots on any other part. Paint matching is  100 percent perfect. Can show you photos and details. 
Bumpers have some scratches but leaving the car in its genuine state it hasn’t been showered. 
 Regular oil change at 4,000 to 4,500 km

Only reason of selling this car is construction of my house. Need funds
This car is 100  percent trouble free and i kept it with extreme care and it does 0 to 100 in 7 seconds. 
Does a great average of 15 in city without ac. With Ac = 12, Long = 18+ with light foot. 
Chalaney wali gari hey jo lay ga woh khush rahy ga. 
Demand is  36.90 Price is negotiable so please do give your kind offers. Thank you",https://images.olx.com.pk/thumbnails/376116066-800x600.jpeg,kaggle_16616
Mitsubishi,Ek Wagon,2013,2250000,100000,Petrol,Automatic,,car in good condtion,https://images.olx.com.pk/thumbnails/413669052-800x600.jpeg,kaggle_16617
Suzuki,Wagon R,2018,1940000,110530,Petrol,Manual,,side shower fresh looking roof genuine and engine 10/10,https://images.olx.com.pk/thumbnails/414595067-800x600.jpeg,kaggle_16618
Daihatsu,Move,2017,2150000,160000,Petrol,Automatic,,"Teacher used neat & clean excellent car
Water throwing engine
Low budget Luxury car
Excellent average",https://images.olx.com.pk/thumbnails/412465297-800x600.jpeg,kaggle_16619
Daihatsu,Cuore,2008,1100000,70000,Petrol,Automatic,,"2008 model cuore
original automatic 
engine in excellent condition
ac working. chilled ac
not a single work required in car
all documents clear with original number plates.",https://images.olx.com.pk/thumbnails/414841846-800x600.jpeg,kaggle_16620
Suzuki,Alto,2021,2320000,52000,Petrol,Manual,,"Suzuki Alto 2021 Bumper to Bumper genuine .  clean condition looks like new. LED panel installed Recently changed mobil oil. No single work required. One hand use family car. Just buy and drive. 
52000 km chali hai . 
Whatsap number ",https://images.olx.com.pk/thumbnails/413862100-800x600.jpeg,kaggle_16621
Honda,City Idsi,2005,1270000,105000,Petrol,Manual,,"Honda City . 
IDSI. 
Model 2005. 
Immaculate Condition 
Full Options, LCD,
Original Sound System, 
Expensive Alloyrims. 
Leather Seat Covers ,
New Sealed Powerful & 
Soundless Engine. 
Driven only Petrol ,
throughout original condition ,
Outside  touchups for fresh look due to scratches. 
Inside Fully Original.  
Non accidental Guaranteed. 
Chilled AC , Smooth Drive. 
Gud Suspension, 
Gud Transmission,
CPLC Clear , All Documents Clear,
Tax Paid up to Date. 
Well maintained family used Car,
No work required , Just buy & Drive. 
Need to Sell the car Urgently,

Price is Slightly Negotiable

Demand: 1270,000/Only. 
Only serious buyer contact. 

Location : DHA - Clifton. 
Jazak Allah.",https://images.olx.com.pk/thumbnails/414063895-800x600.jpeg,kaggle_16622
Suzuki,Ravi,2015,930000,12345,Petrol,Manual,,"i am selling my sunzki Ravi pickup
total genius
new Rim
New trie
safeguard
taap
Rawalpindi no
location Islamabad
urgently sale",https://images.olx.com.pk/thumbnails/408255353-800x600.jpeg,kaggle_16623
Suzuki,Bolan,2002,450000,186000,Petrol,Manual,,Suzuki bolan 2002 outer shower inner original all documents clear mazeed malomat k lia rabta kra 0/3/1/4/2/0/7/7/6/4/5,https://images.olx.com.pk/thumbnails/411133607-800x600.jpeg,kaggle_16624
Toyota,Corolla Gli,2012,2710000,151000,Petrol,Manual,,Chat diggi Bonet genuine. . . Sides minor touching. . . Alloy rims installed. . mechanically . . . just buy and drive. . token tax upto date. . .,https://images.olx.com.pk/thumbnails/414784766-800x600.jpeg,kaggle_16625
Honda,Civic Oriel,2002,1265000,100000,Petrol,Manual,,"Sindh number honda civic for sale outer shower inner original. 
look like new car no work Easily drive . 
everything is okay in car  . 
just Buy and drive . 
chaska party Door rahein",https://images.olx.com.pk/thumbnails/414956163-800x600.jpeg,kaggle_16626
Toyota,Corolla Xli,2009,2050000,164000,Petrol,Manual,,"-Toyota Corolla Xli VVTi 2009 
-Converted To Gli
-Token Tax Upto Date
-Total Genuine Only 2 piece Touchup
-Brand New Tyre
-Brand New Allow Rim
-New Battery
-Every Thing Is In Working Condition
-Sound System
-Ac Heater On
-Rear Camera
-Original Number Plates Available 
-Perfect Fuel Average 15 city 16 /17 long
-2 Digit Vip number 
-Neat And Clean
-No Work Required Just Buy And Drive Family Used Car
-Smart Card File By Hand
-Only Serious Buyers Can Contact Price Is Negotiate At The Spot 

-",https://images.olx.com.pk/thumbnails/412705513-800x600.jpeg,kaggle_16627
Honda,City Aspire,2014,2950000,96000,Petrol,Automatic,,"Selling my  _    : Honda City Aspire Prosmatec 1.5 i-VTEC 2014
 Demand   _  2,950,000
LOCATION. . . .  karachi
      * FUNCTIONS . . . . . . 
*Ac Working 
*All documents clear 
* Total   genuin 
*No mechanical work
*Original Condition
* Original Smart Card & File
*96000 KM's Driven
*Only contact for serious buyers . . . 
More information contact only this number 1:0 /3/3/2/3/6/2/5/0/0/8
0/3/1/5/8/9/7/1/4/6/6",https://images.olx.com.pk/thumbnails/412283585-800x600.jpeg,kaggle_16628
